"precinct","office","candidate","party_detailed","party_simplified","votes","county_name","jurisdiction_name","year","stage","state","special","date","county_fips"
"Precinct","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","ANDRÉ RAMON MCNEIL SR. (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CAROL ASHER (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CHASE OLIVER & MIKE  TER MAAT","LIBERTARIAN","LIBERTARIAN",14,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CLAUDIA DE LA CRUZ & KARINA  GARCIA  (W/I)","PARTY FOR SOCIALISM AND LIBERATION","LIBERTARIAN",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CORNEL WEST & MELINA  ABDULLAH  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","DONALD J TRUMP & JD  VANCE","REPUBLICAN","REPUBLICAN",327,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","DOUG JENKINS (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","KAMALA D. HARRIS & TIM  WALZ","DEMOCRATIC","DEMOCRAT",302,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","NALA BAOZUN SCOTT JOHNSON JR (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","PAIJ BORING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","PETER SONSKI (W/I)","AMERICAN SOLIDARITY","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",3,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","ANDRÉ RAMON MCNEIL SR. (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CAROL ASHER (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CHASE OLIVER & MIKE  TER MAAT","LIBERTARIAN","LIBERTARIAN",6,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CLAUDIA DE LA CRUZ & KARINA  GARCIA  (W/I)","PARTY FOR SOCIALISM AND LIBERATION","LIBERTARIAN",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CORNEL WEST & MELINA  ABDULLAH  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","DONALD J TRUMP & JD  VANCE","REPUBLICAN","REPUBLICAN",104,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","DOUG JENKINS (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","KAMALA D. HARRIS & TIM  WALZ","DEMOCRATIC","DEMOCRAT",54,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","NALA BAOZUN SCOTT JOHNSON JR (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","PAIJ BORING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","PETER SONSKI (W/I)","AMERICAN SOLIDARITY","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",5,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","ANDRÉ RAMON MCNEIL SR. (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CAROL ASHER (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CHASE OLIVER & MIKE  TER MAAT","LIBERTARIAN","LIBERTARIAN",3,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CLAUDIA DE LA CRUZ & KARINA  GARCIA  (W/I)","PARTY FOR SOCIALISM AND LIBERATION","LIBERTARIAN",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CORNEL WEST & MELINA  ABDULLAH  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","DONALD J TRUMP & JD  VANCE","REPUBLICAN","REPUBLICAN",358,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","DOUG JENKINS (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","KAMALA D. HARRIS & TIM  WALZ","DEMOCRATIC","DEMOCRAT",162,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","NALA BAOZUN SCOTT JOHNSON JR (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","PAIJ BORING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","PETER SONSKI (W/I)","AMERICAN SOLIDARITY","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",3,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","ANDRÉ RAMON MCNEIL SR. (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CAROL ASHER (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CHASE OLIVER & MIKE  TER MAAT","LIBERTARIAN","LIBERTARIAN",4,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CLAUDIA DE LA CRUZ & KARINA  GARCIA  (W/I)","PARTY FOR SOCIALISM AND LIBERATION","LIBERTARIAN",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CORNEL WEST & MELINA  ABDULLAH  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","DONALD J TRUMP & JD  VANCE","REPUBLICAN","REPUBLICAN",630,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","DOUG JENKINS (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","KAMALA D. HARRIS & TIM  WALZ","DEMOCRATIC","DEMOCRAT",187,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","NALA BAOZUN SCOTT JOHNSON JR (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","PAIJ BORING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","PETER SONSKI (W/I)","AMERICAN SOLIDARITY","OTHER",1,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",9,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","ANDRÉ RAMON MCNEIL SR. (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CAROL ASHER (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CHASE OLIVER & MIKE  TER MAAT","LIBERTARIAN","LIBERTARIAN",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CLAUDIA DE LA CRUZ & KARINA  GARCIA  (W/I)","PARTY FOR SOCIALISM AND LIBERATION","LIBERTARIAN",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CORNEL WEST & MELINA  ABDULLAH  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","DONALD J TRUMP & JD  VANCE","REPUBLICAN","REPUBLICAN",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","DOUG JENKINS (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","KAMALA D. HARRIS & TIM  WALZ","DEMOCRATIC","DEMOCRAT",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","NALA BAOZUN SCOTT JOHNSON JR (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","PAIJ BORING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","PETER SONSKI (W/I)","AMERICAN SOLIDARITY","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","ANDRÉ RAMON MCNEIL SR. (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CAROL ASHER (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CHASE OLIVER & MIKE  TER MAAT","LIBERTARIAN","LIBERTARIAN",1,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CLAUDIA DE LA CRUZ & KARINA  GARCIA  (W/I)","PARTY FOR SOCIALISM AND LIBERATION","LIBERTARIAN",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CORNEL WEST & MELINA  ABDULLAH  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","DONALD J TRUMP & JD  VANCE","REPUBLICAN","REPUBLICAN",81,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","DOUG JENKINS (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","KAMALA D. HARRIS & TIM  WALZ","DEMOCRATIC","DEMOCRAT",12,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","NALA BAOZUN SCOTT JOHNSON JR (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","PAIJ BORING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","PETER SONSKI (W/I)","AMERICAN SOLIDARITY","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","ANDRÉ RAMON MCNEIL SR. (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CAROL ASHER (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CHASE OLIVER & MIKE  TER MAAT","LIBERTARIAN","LIBERTARIAN",1,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CLAUDIA DE LA CRUZ & KARINA  GARCIA  (W/I)","PARTY FOR SOCIALISM AND LIBERATION","LIBERTARIAN",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","CORNEL WEST & MELINA  ABDULLAH  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","DONALD J TRUMP & JD  VANCE","REPUBLICAN","REPUBLICAN",228,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","DOUG JENKINS (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","KAMALA D. HARRIS & TIM  WALZ","DEMOCRATIC","DEMOCRAT",84,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","NALA BAOZUN SCOTT JOHNSON JR (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","PAIJ BORING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","PETER SONSKI (W/I)","AMERICAN SOLIDARITY","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",3,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
"Precinct","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"CEDAR COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18339
